text,label
"""...Asian culture promotes stable marriages/family loyalty, excellent education, not having more children than you can afford, hard work, and staying out of trouble....""

Headed to Taiwan early next month.  Been there many times.  It blows me away the amount of self accountability the people possess.  The kids are amazing and pride themselves in excelling in school.",0
"Hawaii Emergency Management agency has a difficult time managing a down power line.  How do they expect to ""manage"" a missile strike?😆

Maybe DoD should turn North Korea into a desert now before the North Koreans do something really stupid.",1
"Fret, its like you all joined a club that made you tattoo the word 'imbecile' ( ask Larry Oojier to look it up in his thesaurus) across your forehead and 'thank you' just above your rear end. All 23 of you",1
"Usually the recon modus operandi ...too little, too late.",0
"Toast, your naivety and generic propaganda/intimidation/troll attempt is breathtaking.
Should you have any evidence of what you assert, you should forward it to authorities, so that it can be looked into. Otherwise, you should not peddle ridiculous conspiracy as fact.",1
"Aww, man, we lost a good one. RIP Stu!",0
Why does the G&M even give this reporter a spot in the newspaper?  Her columns are just inflamatory tripe.  I thought I would read her one more time but it is a total waste of time. These quasi facts are like something you would read in a smut magazine so I quit.,1
"They are nuts that have the Liberal government by the short and curlies, the good news is we see them a d they are being rejected on a global stage! 

It can't happen fast enough, the Marxist pigs are a freak show better suited for a circus.",1
"daytime students helping instructor with adult learners. Daytime program may start out with heavy influence of Spanish and shift over to English. When a student is tested to be proficient in speaking and understanding English along with reading and writing English at age appropriate elementary grade proficiency, they are then transferred to Public School in their tested grade level. Older, 12 and up may need a ""booster"" class in  reading and writing English at grade level proficiency at the public school. The Family continues in evening school until the family graduates with adults  able  to speak and understand English with skills in negotiation and assertion in activities of  daily living and English being accepted as the ""primary"" language of choice in the home. 

This approach may have better results as students do not enter public school until they are able and comfortable in their underdtanding and speaking English. Very hard to learn anything when in-between two languages.",0
"Name caller !....what's the matter, can't you debate correctly or put together mature thoughts ?",0
"I'm sure the WashPo would love for another (R) to ""challenge"" Trump for the nomination.  Because they know creating more division in the party probably hands the election to Dems.

No, it's either ""Trump decides not to run"", or ""Trump automatically gets the nomination as the incumbent"".  One or the other.",0
"You're a troll copying other people's accounts.

What an ass.",1
"""New York officials on Thursday began to put up temporary concrete barriers at 57 locations ""

Ha! Just like the green zone in Iraq. Bring it on home!",0
"Well, I am just out there as a white male, trying to earn an honest living and bring up a family, along with my hard working wife. But we are white, so we are privileged to work 50-60 hours a week, in order to afford a decent life and pay our taxes, all to subsidize this left wing BS. 
We are all for, reconciliation, stamping out Islamophobia, feminism and the ecology, how could we not be. But please stop telling me how racist and privileged I am. I am fast losing interest.",1
Also put you kids on the waiting list asap and shop around for lower daycare fees.  The best and lowest costs daycare's in the city are very hard to get into and have very long wait lists.,0
"Note:  Even at the Kahala Hotel, it's spelled ""poke,"" not ""poki.""",0
I know it's you Travis.,0
I see Trump is setting up the escape plan for when the impeachment hearings begin.,0
25$ in hydro? I wish....250$ on food the must eat a lot of salads.  Would be nice to see a family of 5 with no DB pension plan in these FF.  See how the real world lives.,0
"once again, trump shows his unfitness to be president.

he has no idea what the fallout might be when he pulls stunts like this, and he doesn't care.

he can't see past the attention it gets him

sad",0
"Well, I've had less painful dental work.  Nice schadenfreude for Lehner.",0
What a crock.  The only thing mayors and governors see this as is a cash cow to tax us to death in the name of saving the planet.  Pathetic.,1
"The Trump and all of his associates believe themselves to be above the law, and God's own gift toward the betterment of white, conservative, wealthy Americans' lives, especially their own. Surprise: the Trump is a Republican after all!

Stephen J. Remington",1
hickenlooper is quite possibly the worst thing to happen to colorado,0
"Gene, you were terrific.  Have missed you for years.",0
This is a sickness that has its roots in the moral and cultural rot perpetuated by the Left.,0
There are plenty of teams out there who need a QB who would still believe in Lynch and allow him to run an offense he is familiar with.  You may only get a 4th or 5th rounder but at least we won't have to go through this QB competition crap every year.,0
"I see idiots like him all over carrying pistols in their pockets--Costco, IHOP, PetZoo. Too bad he missed his femoral artery, this story would have had a happier ending.",1
If do-gooders try to force abortions on muslim countries they'll get their heads cut off. All of the abortions propaganda is aimed at Christian countries.,1
In Illinois we have half a million illegals and they're not just illegals there people that do not belong here they're here against the law that's one reason why Illinois has no money we're going bankrupt and then the idiot Democrats won't help Rauner try to get a budget in but we don't need these people we can't afford them and they don't belong here why can't they the higher-ups see this it's ridiculous,1
"Perhaps someone studying urban planning, transportation or engineering should be commenting instead of a person from Ohio studying communication?  The arguments she puts forth are have been repeated for years ad nauseum.  They are tired and do not really address the problem or present a solution to those that live beyond the care zone of Honolulu/Kapolei.",0
Nurses come in all sexes and genders.,0
"By this time next year it will all be irrelevant and just as stupid when the new phrase, government-approved, becomes: 
Hail Caesar Trump!  New God Over All!  Death To All Who Refuse!",1
Many bigots and racists on these boards...,1
What a slanted story! You never mention the black racists who are trying to tear down statues representing southern history. The helicopter crash had nothing to do with the march but you tried to make people think it did. I don't condone violence on either side but this story sucks.,1
"Fired immediately? Now you're just as bad as the officer.  He has 4th amendment rights issues and you have 5th amendment, due process issues. Obama, is that you writing this non-sense???",0
"If Justin bleeds votes on the left it won't be only because Mr. Singh ""makes us feel better"" but because the Liberals didn't follow through on their policies - namely electoral reform.",0
"Wall: “So if I can give all the money back that individuals have paid in carbon taxes, what’s the point? How does that change behaviour?”

Trudeau: “There’s a lot of good analyses on how impactful carbon pricing is and I recommend it to everyone.”

yes, it's so great Australia has dropped it after a few year try.....!  We've got an Idiot for a leader....!!  Ha !",1
"You sound like a heartless sociopath, yourself. I guess it does take one to know one.",1
"Looks like the democrats need to find a new candidate to compete against Trump.

Hillary did break the law.  Her practices allowed her to be hacked by foreign operatives. Other US  politicos have been charged and denied future security clearances for lesser negligence.  But for unspecified reasons they didn't press charges on Hillary.",0
"Walking past  the CBC building in downtown Vancouver each day, one cannot help but see the homeless people sleeping across the street and in front of the CBC building in the snow. Many of these people are either mentally or physically challenged and we appear to have no money to help them back into society.
Meanwhile the CBC continues to churn out stories in support of refugees (including those entering the country illegally) and telling us that we have a responsibility for these people. The cost of the refugee program is in fact far greater than a program to get our own desperate people off the streets and back into society. 
As they step over (or walk around) homeless Canadians each day to enter the CBC building, do those that work for the CBC not notice that they are also human? 
We cannot be responsible for all of the desperate people in the world at least until we take responsibility for our own.",0
The dumbgooddoers of Europe let this horrible  trash into their countries. They deserve no better.,1
"""American authoritarianism will not be a carbon copy of other states. Mr. Trump’s authoritarianism will exploit pre-existing vulnerabilities – corporate corruption, institutional rot, systemic racism, a weakened economy, a struggling media, celebrity worship – and exacerbate them until our nation is no longer recognizable.""

Its already no longer recognizable and Mr. Trump had nothing to do with that, he is a phenomenon of that.",0
"I'd love to run the liberals out of government they do all they can to bring America down
I don't want my Country over run by black Muslums who have no respect for our way of life.

I SURE AS HELL DONT WANT TO SUPPORT THEM ON WELFARE",1
"Hell yes, let's be more savage about politicians we disagree with; that will surely raise the tone of policy debate. That's what the country needs: more polarization and more insults. It's worked so well down south, after all …",0
"The microcomputer software industry was a much more diverse and fun place before these guys were allowed to have their way with it, repeatedly, by the FTC. I absolutely deplore what Microsoft has been up to, lately. They seem to be operating under the misapprehension that private users' PC are their domain, such owners have no rights, and that no doesn't mean no.

The sense of visceral violation that has crept in specifically with the last round of changes after Win7 is ... degrading ... to any long-established technologist who expects their privacy and control of their personal computing hardware to operate in much the same manner as it had twenty-five years ago; we never agreed to an erosion of these things. Your click-through-agreements do not count, and you never asked before imposing yourselves upon us. It's a shame, after many decades of trying, your OS was half-decent in Win7. Regardless, your retail/OEM enterprise licensing model and options blow.

FTC, save us from this fate.",0
"After everything poor Peter Boy went through, after years of denial and leaching off the public, after all the years of dragging the public, the police, and the criminal justice system through the mud, obstructing justice, this is all that this POS gets?  She and her husband have ALWAYS been, and ALWAYS will be, the most hideous liabilities that our society has ever had to deal with, while the rest of us subsidize her sorry arse.  Tell me, just WHERE in all of this is any meaningful measure of justice?  What a lousy excuse of a piece of flesh this woman is.  She truly deserves the same fate she visited upon her son whom she so miserably FAILED to protect.",1
"You wrote: ""they are going to think back to this 10 500 000 payout & simply finish off the wounded ""child"" with 1 or 2 more well-placed rounds.""

That's not ""hormones""; it's a war crime.  There's no excuse for war crimes, nor for your suggesting this as the outcome.",0
"we need tokuda of governor or mayor.  need to make all lawmakers accountable and require them to be available to comment.  those sorry ass, dumb f**k asian senate leader has no balls to comment.  i noticed most of these asian crooks always decline comment or are not available.  many of them can't speak well in public anyway, all they are good for is using their ethnicity to gain the old boy network votes.  wearing their stupid looking tucked in aloha shirt.  de al cruz same thing, weak sh*t.  people need to somehow get together and start protesting or something.  can't keep letting these  arrogant di*ks get away with all this BS. all while our ""wonderful"" poor speaking gov sits on the side with his fricken leis and that pathetic grin doing nothing for the average resident.",1
"And even worse Fall Kabib, you have the same mindset as Dylann Roof, the racist follower of the KKK and the White Nationalists who thought it was ok to pump 77 bullets into 9 Black church goers in Charleston, SC. He's a terrorist. He killed them all and laughed about it while being questioned by police.",1
She said she was 16...I have witnesses that say she told them the same thing. See how that works?,0
"This article is completely off base. These questions posed have been answered over and over again as nauseum. This left wing, vocal minority from the hypocrites that use oil and but are against pipelines is too much and has to stop. Quit holding Canada and our economy hostage.",1
"Trump is making a laughingstock out of the USA, both domestically and internationally.   His ridiculous and outrageous lies will lead to the Republicans impeaching this loser..",1
Or if it comes from yourself.  No worries I knew you wouldn't get it.,0
"Knowing the abysmal ""quality"" and flimsiness of Chinese-made products, why would ANYONE in their right mind purchase one of these piles of junk, much less pay an outrageous $50,000 price for them?  Nuts!",1
"""Pie in the sky, when you die.""

Just because you believe nonsense, doesn't make it true.
Ronald Regan became a Republican in 1950, persuaded by Nancy, supported Nixon for Senate that year against his old friend, Helen Gahagan Douglas. He gave the speech that gave Goldwater the presidential nomination in 1964. He was elected governor in 1966. 

Your notions about the Blue Dogs is equally ignorant. I knew some for many years, especially Dennis Moore. Eight became Republicans: Jimmy Hayes (LA-7), Michael Parker (MS-4),  Billy Tauzin (LA-3) and Nathan Deal (GA-9)  all in '95 . Virgil Goode (VA-5) became a Republican in '02. Rodney Alexander (LA-5) and Ralph Hall (TX-4) in '04.  Parker Griffith (AL-5)  in '09.

Many lost to Kochbucks in 2010.

Hall was made a deal by Tom DeLay to keep his seat through redistricting. DeLay was convicted of laundering $20,000 from your friends in Cornell Corrections (partners of Bill Allen and Bill Weimar).  Jim Cooper served on the Cornell board after 1995.",1
"I'm not applying my piety, but simply expressing Gospel teachings.  Give me a break.",0
"""Things on a upswing for baseball...."" Really? After another losing conference record? After years of futility under this head coach? Dave, you really know how to call 'em, just like how you said football was on the upswing after Chow's first year.",0
"Yeah I know somebody who has been struck by lightening too. So its possible for a lab to be aggressive, just extremely rare. I don't remember the last time I've read an article about an aggressive lab causing problems, but I sure read about a lot of Pitbulls. My experience with labs is they are one of the least aggressive breeds, by far.

Charging his child? The way I read it he was standing next to his kid. He was not separated from his child by some distance, maybe that would warrant this over-reaction. He could have pulled his kid behind him, but he was in a bad mood and was trigger happy.

I'd feel differently if this dog had charged off his property, but fact the dog was killed on the dog's OWN PROPERTY.",0
"It was well thought out,

...and considering the subject, ...it took a mere couple of seconds.",0
"They had their economy underwritten by the Soviet Union and then Venezuela. They rented out mercenaries to Africa, and Drs to various countries.

The US embargo made a bad situation worse, but it didn't cause the basic problem",0
That's  the thing. She complaining about misogyny in her own restaurants where she does the hiring and firing.  How stupid does it have to get before SJWs realize  their own dumbness?,1
"It's a matter of the judiciary, so as long as the SCOTUS remains constant, you won't see much movement on the issue.  But the older the current Court gets (you have one vacancy and several oldsters) the more important and influential the President will be.  Elect Hillary, and get not only unlimited abortion, but polygamy and the end of gender distinctions.",0
"finally a judge who is not all politics.  They let panthers go, they let BLM folks go, heck al sharpton spews racist stuff and calls for violence and crickets...but good men and women trying to bring attention to corruption and falsely accused are treated to treatments outside the norm of law.  Anna Brown seems like she is pretty corrupt.",1
"Steven D. Slott, DDS
You are a persistent, immoral, coercive, totalitarian propagandist.  Or perhaps a computer-generated ""author?""  
Sieg heil!",1
Hope Greg Imig isn't around.😳,0
"""Maybe Tiffany or Baron will marry a Muslim or a Mexican!"" That would probably be the only way to make him move in the right direction. And even then ....",0
"Meh been in KW all my life if I was going to knock it - it is admittedly about the dullest possible city in Canada.

But it's clean, safe, solid infrastructure, well managed.

Just dull.

Very very dull.",0
Hey lets import more of these jerks. Oh wait trump is the problem.,1
"And I, among many others, am furious that the media isn't calling these would-be killers ""terrorists"" just because they' aren't Muslim. They keep referring to them as 'militia' which gives them an aura of respectability and patriotism for a lot of sad, sad, deluded people. They ARE terrorists and they should be referred to as such!",1
"You're unfailingly bad at deflection, ( PeeWee wouldn't even be impressed),

Besides, it wasn't me who looked at a bear and figured she'd tell the world what she saw was crap.

That be you. And not just crap, but you added some descriptive embellishments.

As I said, I guess you have to have a mind for that kind of thing.",1
"Trump is a buffoon, and idiot etc.

But points to the Trump women for not wearing tents.",1
seen these 2 years ago in anchorage...what give the movie industry the right to forge US CURRENCY,0
"The Hawaiian Island of Lehua, off of Kauai, is uninhabited and is overrun with rats.
DLNR is planning to drop toxic rat poison on the island, which will leach out into the ocean and endanger marine mammals.
A perfect opportunity to deal with feral cats; put them on the island and put​ them to work eradicating the rats.",0
"blah blah blah im a liberal who just likes to ramble blah blah blah
...what was your point?  That Hawaii is a drug infested liberal bastion and the people suck?  I agree.",1
"The priests that I mentioned in another post were completely blindsided by news of Ratigan's crimes. Prior to Ratigan's arrest and conviction, they could not have done any more than you or myself. Your ""request"" is just plain stupid.",1
the very fake news,0
"Awesome. How were the other 9 months in the year. They were quite pathetic. I agree 0.4% mom would be great but we will average at best around 1.5% which  is horrendous in the system we have created. The best word in your comment is the if we did that every month. With this PM I would wager my entire collection of precious metals, which is far more than our entire nation, that this blip of growth will not continue.",1
He was dosing girls for his buddies to hit on. He had friends at the bar the times he dosed women while at work to help them get laid.,1
"""Senior White House adviser Kellyanne Conway on Monday condemned what she called the media's 'obsession with covering everything he says on Twitter...' ""  Well, it's HIS fault.  COVFEFE, COVFEFE, COVFEFE...",0
"Yawn!!! This old argument? 

Try that in front of a judge about take or murder. Sure to get you far.

The useless words that this author put together dismiss the reality of 59 dead people. 

Way to take a dump on their memories.",1
"What a ridiculous post.  Nobody is talking about ""the entire clan"".  It is a narrow ruling to include grandparents.  When did the GOP get so hysterically mean that they don't consider grandparents an integral part of a family.  I thought the GOP was the party of ""family values"".  Guess not.",1
"What is fair? The accuser waited 3 years to report the abuse, on the national stage? MacIntyre followed protocal by reporting the incident to his superior all the while preparing for a bowl game. Accuser decides maybe SI has some extra bucks laying around to spend on a story, MY ASSUMPTION. Now this is MacIntyre fault? I don`t think so. DONKEY KISZLA again with his gotta make a buck, donkey thinking!",1
Buy the damn thing at a low price so we can be done with this nonsense.,1
"It's about time somebody said something about it!  Having served time in several Oregon prisons (and working in the kitchen for the final seven months of my sentence), I too have witnessed this atrocity and wondered who decided it was okay.  Shameful.",0
"To try to compare BLM (Black Lives Matter) and Antifa (anti-fascism) to the KKK and Nazis, who are responsible for the deaths of millions, is just plain dumb. Sorry, but it is. Give it up already.",1
what about the greedy fishermen? fish are going extinct everywhere and nothing is done.,0
"Ah, the ol' ""Not an Islamic Terrorist, just a closeted, self hating gay"" misdirection... Well played media, well played!",1
The way to stop White House leaks is to elect a Democrat President. That will prove who the leakers are.,0
"lukecanada asks ""could anyone with a hick up of intelligence vote for justin after his failed and fascist policies!!!""

I just read on line that if your hiccups last more than three hours you should see a doctor :)",0
I'd guess that it's because Mexico didn't ask Guatemala and Belize to pay for it.,0
"Pray tell, What achievements? The only thing that has been achieved in Zuma's reign is mass corruption and JUNK status! Unemployment UP! Farm murders UP! Cost of living UP! Crime UP! Standard of living(except for cadre members) DOWN! Quality of education DOWN! Personal safety and security DOWN! And if this is what Edna Molewa thinks of as achievement, then it is patently obvious why South Africa has become the shit hole it now is!",1
Only perverted idiots do.,1
"""...while making sure that shareholder value is generated along the way"" Well, that really worked, didn't it? The delusional board reminds me of the CEO of GM (Wagoner) who went to Washington in private jet begging for a hand-out. The Caisse and other lenders need to have majority control.",0
"At least you're sticking with what you know best, stupid drivel. I hate it when you tell us how we should live.  Traitor, your heroes are going to prison. They should take you with them. This newspaper is a terrorist org, dedicated to destroying America. I am, however, looking for a quote for my fb page- the Sequim Gazette is a Sorry Assed Commie Rag. ( What? You gotta have a catchy title.) So, do you believe if convicted of treason, Hillary & Barack should be executed, fried up like the Rosenbergs, or would the American people be satisfied with life in prison?",1
"Hazel,
I agree with nearly all of your post. 
However, one thing is that Trump may take far more than he gives. 
Also the Right and the Religious Right ( fundamentalist Catholics, Mormons, evangelicals and Southern Baptists ARE the very ones who put Trump in power AND the very ones who took your.our jobs away. Everything is about profit with them, NOT about people and their families. 

All the best to you and yours --
bob",0
Old bitch like the rest of those crooks in the Democratic party are trying everything to stop Trump and any conservative media. Bunch of scum bag hypocrites they all need to go to jail including her.,1
"Know what you need in the white house, bav? A business man. A deal maker. Someone who can persuade congress to vote his way.  A winner. I guess with the yuuuge Democrat majority it will always be difficult but a real man could do it. Isn't that right, bav?",0
Pay for birth control now or pay 100x more when the baby is born and needs government services! Stupid economics!,1
"Political humor is not necessarily a bad thing.  It can be healthy -- IF the humorist skewers all comers.  H.L. Mencken comes to mind.

Even liberal Jay Leno finally figured that out late in his talk show career, sprinkling wisecracks about Democrats in his monologue.

But even Leno had probably a 4-1 ratio of jokes deriding Republicans vs. Democrats. And his successors' joke ratios approach infinity, as they seldom EVER poke fun at a Democrat.  And when they DO josh at a Democrat's expense, it has all the stinging impact of a Nerf ball.",0
"If the motor is not leaking then it's burning oil. If the car has 200,000km on it/more, don't repair anything. My guess is an 11 year old Mazda has rust issues as well. You have two choices, add oil and keep driving it OR if you care about the environment start looking for a newer car. Good Luck.",0
"Considering that the people and funding have been in place for some time, one would expect the inquiry to have moved beyond this point by now.",0
RBC teller issued credit card without consent. 6 months later we are still trying to get this resolved.,0
Jack Reacher - this would have been the worst possible advice that my wife and I  could ever have received and we are at least ten years older than you.  In the last 30 years we have been invested entirely in company stocks and made hundreds of thousands in profit.  Dividend compounding creates wealth if you know what you're doing and we do it DIY.,0
NHL coaches are hired to be fired and IS leaders are hired to be killed.,1
Nahhh you must be wrong. Their is no way your first hand truthful account can change all these lazyboy quarterback opinions of the facts. Why some of these experts have actually seen a picture of a moose so they must know what they speak of.,0
"Coming from the someone at the height of lefitist trollery you really should be able to do better than that. Perhaps revert to the tried and true....i'm a racist, bigot, hater of women, coal miner, you know. The usual.",1
"Damn! A politician keeping their promises. Now there is a real eye opener. Mind you, Stalin, Hitler and Mao kept theirs as well.

So say what you will. Unlike the spineless mama's boy WE elected, the people of America are getting what  their legally elected President promised. And scream all you want about the ""legality"" of the election. Trump is still in office and no amount of whining in a comment section will change that.",1
"Mahalo.  I abhor violence and killing of any and all kinds.  However, I am articulate enough to discern the word ""murder"" as being an anglo term of statutory criminal law.  Too often, we ignorant Americans aren't well enough educated to know this and even authors go to incredible lengths to ignorantly put their feet in their mouth.",1
Tony Keller is the editor in chief of the opinion page and he puts Martin on it regularly.  Sorry that my comment was too deep for you.,0
"As M. Bidner pointed out, corporations are only taxed on profits, not on gross income.  Hence, their share of contributions to SS is not taxed.
Originally Social Security payments were tax free, because they are included in a worker's gross income at the time the contributions are collected.  Today, many SS recipients' payments are re-taxed (i.e. double taxed) at both federal and state levels.",0
How the hell can this health issue not be addressed by the Big Island County as well as the State?  What are the elected politicians  from the Big Island thinking?  This is sickening!,1
What arts? This state has no history or culture like the southern states. Just a state with homeless on every street corner.,0
"After winter break, our child's 2nd grade teacher forbid children to bring water & have it at their desks however the water fountain tasted so badly near their room the kids wouldn't drink it. My daughter has asthma and a dry throat so we were able to make a medical case that she needed access to her own water and was allowed to keep it in her backpack. Finally others know what we weve known all along,but had  little response.",0
"The headline for this article is highly mis-leading.  It should say that Trump and his economic team claim that reducing the corporate tax rates will cause wages to increase and middle class working families will benefit on average of $4000 annually by increased wages.  How is this not the same trickle down that we saw under Bush and Reagan?  Historically speaking we know beyond a doubt that virtually nothing truly trickles down to the working middle class.  Especially now that a majority of jobs are with publicly traded companies whose shareholders are first in line for any benefit (share buy backs and dividends).  Same old failing policy being pushed by a different administration.  

We should be lowering corporate tax rates to make them competitive with other countries while at the same time getting rid of the numerous loopholes that allow corporations to pay little or no tax so that the real rate that corporations actually pay after all deductions is around 25 % across the board.",0
Why can't Mat-Su Borough pet owners control their pets?,0
"Whether that is true is the point on which our foreign policy turns.  I believe your statement is true, and that the majority of Muslims, because of culture (a terribly backward one) and religion (a terribly intolerant one) are natural enemies of the West, and would like nothing better than to see Satan --- the West --- destroyed. Many Americans on the left are so self-loathing that they actually do hate America, and will not allow themselves to recognize the truth of what I just said. For example, look at the American Left's brand of feminism. If a man so much as looks at a woman in a bikini contest, he's a loathsome pig who ""objectives"" women.  Fair enough.  But where are the voices of these women against the culture of Islam, where women would be literally stoned for working at Hooters?  Silence.  They didn;t even raise their voices against one of the most sexist pigs ever: Bill Clinton. The American Left is one of the most incoherent political forces ever to grace Western politics.",1
Apparently Chipotle only requested the ad and forgot to include travel money.,0
she is a serial killer,1
"What a stupid confusing non comparable article written here. If you are going to compare BP's Alaska's operation in 2015 to 2014 and not adjust both years for the sale to Hilcorp of significant assets including personnel, oil production, and vendor contracts, you are simply comparing apples to oranges; garbage in garbage out. Man, do a better job!!",1
"Well, that's what Steve Doocey told you, so it must be true.",0
"Just another effort to help the rich get richer.
No different than Kardashians becoming more wealthy from the swag the promote on their shows.",0
"Only people who have served in the military are allowed to decide when the President is acting like a jackass?

That's not only dumb, it's completely Unamerican.",1
"Nazism wants to eradicate all non-white races. This is a call to violence and an attempt to incite violence against those groups.

I do not disagree that we should allow everyone the ability to say what they want, up until it calls openly for the death of other people. That is against the law and that is what the nazis are doing. They want to kill all jews, blacks, and LGBTQ persons, oh yeah and anyone else they might have beef with that day.

So yes if you defend the words the Nazis are speaking then you are a nazi sympathizer and are equal to the nazis.

If you are defending their right to speak openly about it, then I agree, however only to the point where the start calling for the death of fellow Americans.

We(as a nation) collectively get pissed off when N. Korea kills one kid, or when ISIS says they will destroy our country, but we cannot be upset a bunch of nazi larpers want be able to openly call for ethnic cleansing the USA. That is silly. They are calling for mass murder.",1
"http://www.breitbart.com/texas/2017/04/30/released-illegal-immigrant-accused-of-raping-murdering-new-orleans-mother/

This is what happens when rogue judges decide to put their own political agendas, ahead of the security of the country.",1
"Until you show an actual analysis using actual numbers with your variables delineated, you have an opinion.

Since the Oregon minimum wage has been $9.75 per hour since July 1, 2016 and is scheduled to go up (in Lane County, at least), to $10.75 on July 1, 2017, your argument is specious.   

A minimum of a year's worth of data would be required to support your argument.  

That also means Comrade Sanders' opinion is equally suspect, of course!

  https://www.oregon.gov/boli/WHD/OMW/Pages/Minimum-Wage-Rate-Summary.aspx

Think outside the box!  Research your facts! Your opinions are not facts!",0
"Sack of ""lard""--- I don't ever hear/see of anyone referring to a guy as a sack or tub of lard. Grow up, will ya. 

""you folks""? I didn't vote for either one, so go piss up a rope.",1
"Eh. I blame judicial system. The cops try their best efforts, but Alaska is unique in that from I've seen...these cars are taken to somewhere secluded and stripped. Always someplace different. I think stiffer sentences for theives is what we need. Make an serious effort to put them behind bars for like 10 yrs. If they don't want the time, don't do the crime.",0
"More people moving here. More crime, higher rents, more traffic, they bring their attitudes and change our home into someplace less desirable and unrecognizable. Local businesses don't do as well because they like their big box stores.",0
"As for specific income sources - SB21 and the oil credit system is as skewed as it can be in favor of the oil companies.  Do some research into structures in other countries where the production environment is far less enticing than our north slope, and you'll see that we are literally giving away our resource because we take them at face value when they say they cannot afford to give us any more money than they already are for it.  They've been saying this to the public literally since 1988.  The problem is partially the legislature, but ultimately, an uninformed public in a time period of unprecedented access to information that continues to vote these people into office.  In short - laziness and ignorance.  Which are terrible excuses to be angry at our UPCOMING, not current, predicament.",0
"If someone was holding me in my vehicle by blocking the door, that comes awfully close to the legal definition of kidnapping. I'd hit her with the taser too, while the pepper spray kicks in-just to make sure the effect is complete. Friggin' dumb people.",1
"Oh yeah, that's the media giving us their slant.  They think they are being subtle and no one will notice.  I wonder if all of these media companies have safe rooms in case someone shows some micro aggression while at work?  Maybe group hugs when they all leave for the day?",0
"Except for the part where people are literally none of those things, and still support the death penalty.....",0
We don't know and never will the hell this young man went through at the hands of these SOB'S! Put a bullseye on them and blow them off the face of the Earth! I am pissed! Don't f u c k with our brother AMERICANS!!!,1
"Thank you for those people who actually shop at Walmart and need this guidance. Folks who shop at Walmart ain't too bright anyway. ""Always the lowest price!"" LOL, What a bunch of corporate bullsh!t lies. And also remember their signs all over the stores years ago: Made in America!?  LOL, another bucket of bullsh!t lies from typical corporate liars and predators.",1
like I said before the water and sewer issue is Caldwell's dirty secret that will be left for the next mayor and the public to deal with,0
"Springfield dude, did you know that you can get flowers that are almost all CBD,s and very little THC. If you don't the difference educate your self.   Some times the fast delivery from smoking it is indeed ""medicinal"". I don't expect to change your mind, I just ask that you know what you are talking about before you post. 
/
Peace V.",0
The OPP are working on their little jingle to support Wynne in the next election.    Like no one should be concerned when the Provincial Police back a political party.......wow ....just wow....,0
im guessing perez learned about the constitution at the same academic institution chuck todd and therobarakkka did.,0
Damn Yankees !,1
More disgusting union garbage.......unions are ruining this province and country.,1
"Moral caution is a good argument. It is persuasive, and properly so. 

But  it is not conclusive.  The woman may think it is or isn't murder, and be correct, or not, and the fetus will or won't have whatever degree of consciousness of its end, but the only one who knows definitively is God.  I think that suggests the matter is best left to the woman and her conscience.  The belief that a zygote is morally indistinguishable from a delivered baby is not conclusively upheld by the argument for moral caution, or the argument from biological continuity, as long as we hold that a person is more than flesh.  It is therefore a personal belief, held by many people. Some are so swayed by the belief that they hold it as a moral certainty, not just for themselves, but for all women.  They proclaim abortion murder, and women who abort murderers,  when the principle of moral caution itself would suggest they ought to hesitate at leveling such a grievous charge, given the lack of objective certainty.",0
""" It’s “only” a V-6, but it has 305 horsepower – which means it goes like stink but maintains reasonable fuel consumption.""

It ""goes like stink"" alright. The whole car smells like a lemon that's been pulled out of a sewage lagoon.
Chisler used to make good cars...50 years ago. In EVERY year for the last few decades they have been at the very bottom of the world wide quality rankings, something the fanboys will never admit to. PT Barnum was right.",0
And they died defending a persons right to protest. I spent over 22 years in the military. I find the phony patriotism exhibited by Trump to be hypocritical.,1
"Wow, the author of this article is an idiot. Once you are President of the United States, you always retain that title. It's like being knighted. You are always President. This guy clearly doesn't like Obama in particular. Journalists have no integrity or intellect these days.",1
"""A bear understands chemical deterrents"" if said bear has been previously sprayed by a skunk.  and is not an idiot.",1
We would all be doomed by now  if hiLIARy was prez 😀,0
"Shoulda stayed home. Watch TV, surf the Internet, go jogging, swimming, yoga, take a bath and comb your hair, cut your nails, wash and iron your clothes, wash car, do your taxies, etc. But no. Just gotta go the service station and make huhu.  So stupid and a shame to your race. I laugh at schmucks like you. Funny you act up just like the race you hate.",1
"Leslie - How am I denying anyone  ""the ability to live their life the same way everybody else gets to.""??? 

I'm not a Muslim.  

And be careful what you say in here because the forum tattle tale..... garycrum .... will write an op-ed for the RG and blab it to the entire galaxy.",0
"Cockroaches and messy apt are a myth. Even a clean and spotless apt can have cockroaches, silverfish and mice. You really dont know what youre talking about.",0
..troll..,1
So what do they pay you to troll here?,1
"As an ex-soldier, I feel that these very stupid young men have no place in the military.",1
"Too funny.

look up sarcasm in a dictionary. Then the phrase ""clueless moron"".

Your picture may well appear beside one of the definitions.

Outrageously funny.",1
"Exactly.  Once you enter illegally, you get food, shelter, a welfare cheque, health care, education for your kids, and a lawyer.  You ""might"" be deported, but probably in 5 years or longer.   Contrast that to the illegal Mexican immigrants who are picked up by US border patrols in Arizona - within 48 hours they are processed and returned to Mexico.  Canadians are suckers and our candy-ass, politically correct ""leaders"" are ensuring that we get taken advantage of.",1
Obama should have done this years ago.,0
I want you to kill all the gophers on the golf course...,1
